step,description,value
token_2_dim_34,Dimension 34,0.16152414679527283
token_2_dim_35,Dimension 35,0.07932982593774796
token_2_dim_36,Dimension 36,-0.06589449942111969
token_2_dim_37,Dimension 37,0.09160073846578598
token_2_dim_38,Dimension 38,0.023993676528334618
token_2_dim_39,Dimension 39,-0.412088006734848
token_2_dim_40,Dimension 40,-0.01184743084013462
token_2_dim_41,Dimension 41,0.3599269688129425
token_2_dim_42,Dimension 42,0.03470972925424576
token_2_dim_43,Dimension 43,-0.15471461415290833
token_2_dim_44,Dimension 44,-0.06299400329589844
token_2_dim_45,Dimension 45,-0.0570857897400856
token_2_dim_46,Dimension 46,0.03636401891708374
token_2_dim_47,Dimension 47,0.08502893149852753
token_2_dim_48,Dimension 48,-0.0563383512198925
token_2_dim_49,Dimension 49,-0.027089476585388184
token_2_dim_50,Dimension 50,0.08906681090593338
token_2_dim_51,Dimension 51,0.03708891570568085
token_2_dim_52,Dimension 52,0.01923723705112934
token_2_dim_53,Dimension 53,0.13820666074752808
token_2_dim_54,Dimension 54,-0.48131394386291504
token_2_dim_55,Dimension 55,0.13290108740329742
token_2_dim_56,Dimension 56,-0.16717945039272308
token_2_dim_57,Dimension 57,0.38912856578826904
token_2_dim_58,Dimension 58,0.02599344030022621
token_2_dim_59,Dimension 59,-0.14080661535263062
token_2_dim_60,Dimension 60,0.06825309991836548
token_2_dim_61,Dimension 61,0.011122534051537514
token_2_dim_62,Dimension 62,0.5844938158988953
token_2_dim_63,Dimension 63,-0.06797619163990021
token_2_dim_64,Dimension 64,0.10177624970674515
token_2_dim_65,Dimension 65,0.1771419644355774
token_2_dim_66,Dimension 66,-0.09716121852397919
token_2_dim_67,Dimension 67,-0.01208454929292202
token_2_dim_68,Dimension 68,0.0018515661358833313
token_2_dim_69,Dimension 69,0.11417554318904877
token_2_dim_70,Dimension 70,-0.07975435256958008
token_2_dim_71,Dimension 71,0.0618392750620842
token_2_dim_72,Dimension 72,0.1652941107749939
token_2_dim_73,Dimension 73,-0.07807079702615738
token_2_dim_74,Dimension 74,0.013458147644996643
token_2_dim_75,Dimension 75,0.1980728656053543
token_2_dim_76,Dimension 76,-0.34053537249565125
token_2_dim_77,Dimension 77,-0.0981493592262268
token_2_dim_78,Dimension 78,-0.056116119027137756
token_2_dim_79,Dimension 79,0.075677789747715
token_2_dim_80,Dimension 80,-0.16134050488471985
token_2_dim_81,Dimension 81,0.026764418929815292
token_2_dim_82,Dimension 82,0.12017779052257538
token_2_dim_83,Dimension 83,-0.1862369179725647
token_2_dim_84,Dimension 84,-0.06573834270238876
token_2_dim_85,Dimension 85,0.03719677776098251
token_2_dim_86,Dimension 86,0.12499959766864777
token_2_dim_87,Dimension 87,0.10521973669528961
token_2_dim_88,Dimension 88,0.032014746218919754
token_2_dim_89,Dimension 89,-0.01261952891945839
token_2_dim_90,Dimension 90,0.05573892593383789
token_2_dim_91,Dimension 91,0.018866920843720436
token_2_dim_92,Dimension 92,-0.01772085390985012
token_2_dim_93,Dimension 93,-0.0772857666015625
token_2_dim_94,Dimension 94,-0.1556829810142517
token_2_dim_95,Dimension 95,0.08028139919042587
token_2_dim_96,Dimension 96,-0.057732850313186646
token_2_dim_97,Dimension 97,-0.018546752631664276
token_2_dim_98,Dimension 98,-0.04869895800948143
token_2_dim_99,Dimension 99,-0.5063615441322327
token_2_dim_100,Dimension 100,-0.0430273674428463
token_2_dim_101,Dimension 101,-0.09658806771039963
token_2_dim_102,Dimension 102,-0.010294649749994278
token_2_dim_103,Dimension 103,0.13899675011634827
token_2_dim_104,Dimension 104,-0.04405440017580986
token_2_dim_105,Dimension 105,0.028852107003331184
token_2_dim_106,Dimension 106,-0.03487430140376091
token_2_dim_107,Dimension 107,0.13903898000717163
token_2_dim_108,Dimension 108,0.01641293615102768
token_2_dim_109,Dimension 109,-0.04185906797647476
token_2_dim_110,Dimension 110,0.3733374774456024
token_2_dim_111,Dimension 111,0.03668176382780075
token_2_dim_112,Dimension 112,0.3786581754684448
token_2_dim_113,Dimension 113,-0.14417564868927002
token_2_dim_114,Dimension 114,-0.06346186995506287
token_2_dim_115,Dimension 115,-0.035279303789138794
token_2_dim_116,Dimension 116,-0.10959456861019135
token_2_dim_117,Dimension 117,-0.38713210821151733
token_2_dim_118,Dimension 118,0.17807039618492126
token_2_dim_119,Dimension 119,0.1043829619884491
token_2_dim_120,Dimension 120,-0.026575850322842598
token_2_dim_121,Dimension 121,-0.07104185223579407
token_2_dim_122,Dimension 122,0.021486796438694
token_2_dim_123,Dimension 123,-0.33803287148475647
token_2_dim_124,Dimension 124,-0.06578488647937775
token_2_dim_125,Dimension 125,0.16068437695503235
token_2_dim_126,Dimension 126,0.1648392230272293
token_2_dim_127,Dimension 127,0.38612642884254456
token_2_dim_128,Dimension 128,0.6237642765045166
token_2_dim_129,Dimension 129,0.032258570194244385
token_2_dim_130,Dimension 130,-0.029818791896104813
token_2_dim_131,Dimension 131,0.3080432415008545
token_2_dim_132,Dimension 132,0.06640180945396423
token_2_dim_133,Dimension 133,-0.41901955008506775
token_2_dim_134,Dimension 134,-0.13831700384616852
token_2_dim_135,Dimension 135,-0.004798568785190582
token_2_dim_136,Dimension 136,0.18794991075992584
token_2_dim_137,Dimension 137,0.0855066180229187
token_2_dim_138,Dimension 138,-0.04689376428723335
token_2_dim_139,Dimension 139,0.04645188897848129
token_2_dim_140,Dimension 140,-0.4285752773284912
token_2_dim_141,Dimension 141,-0.25946909189224243
token_2_dim_142,Dimension 142,0.14966650307178497
token_2_dim_143,Dimension 143,-0.16024376451969147
token_2_dim_144,Dimension 144,0.03570841997861862
token_2_dim_145,Dimension 145,0.6481257081031799
token_2_dim_146,Dimension 146,0.046559885144233704
token_2_dim_147,Dimension 147,0.0366031751036644
token_2_dim_148,Dimension 148,-0.06066008284687996
token_2_dim_149,Dimension 149,-0.04938419908285141
token_2_dim_150,Dimension 150,0.0032907025888562202
token_2_dim_151,Dimension 151,0.0708349347114563
token_2_dim_152,Dimension 152,-0.07809418439865112
token_2_dim_153,Dimension 153,0.023334592580795288
token_2_dim_154,Dimension 154,0.6643049120903015
token_2_dim_155,Dimension 155,-0.10449326783418655
token_2_dim_156,Dimension 156,0.00036116689443588257
token_2_dim_157,Dimension 157,-0.0026203375309705734
token_2_dim_158,Dimension 158,0.04152049496769905
token_2_dim_159,Dimension 159,0.07876376807689667
token_2_dim_160,Dimension 160,0.8051232695579529
token_2_dim_161,Dimension 161,-0.4748360514640808
token_2_dim_162,Dimension 162,-0.21677273511886597
token_2_dim_163,Dimension 163,0.1550694704055786
token_2_dim_164,Dimension 164,0.6683768033981323
token_2_dim_165,Dimension 165,-0.03162505850195885
token_2_dim_166,Dimension 166,0.027028804644942284
token_2_dim_167,Dimension 167,0.03877689316868782
token_2_dim_168,Dimension 168,-0.04142352193593979
token_2_dim_169,Dimension 169,-0.003951758146286011
token_2_dim_170,Dimension 170,-0.0851617157459259
token_2_dim_171,Dimension 171,0.011502072215080261
token_2_dim_172,Dimension 172,0.03318661078810692
token_2_dim_173,Dimension 173,-0.08530347049236298
token_2_dim_174,Dimension 174,0.01083993911743164
token_2_dim_175,Dimension 175,-0.053213994950056076
token_2_dim_176,Dimension 176,0.025236736983060837
token_2_dim_177,Dimension 177,-0.040240030735731125
token_2_dim_178,Dimension 178,0.024009298533201218
token_2_dim_179,Dimension 179,0.07516922056674957
token_2_dim_180,Dimension 180,0.023662228137254715
token_2_dim_181,Dimension 181,-0.03164316713809967
token_2_dim_182,Dimension 182,0.016102731227874756
token_2_dim_183,Dimension 183,0.02030308172106743
token_2_dim_184,Dimension 184,0.12138909846544266
token_2_dim_185,Dimension 185,0.12856824696063995
token_2_dim_186,Dimension 186,0.1271558254957199
token_2_dim_187,Dimension 187,-0.17954500019550323
token_2_dim_188,Dimension 188,0.16113990545272827
token_2_dim_189,Dimension 189,0.10216491669416428
token_2_dim_190,Dimension 190,-0.27563416957855225
token_2_dim_191,Dimension 191,0.01679787039756775
token_2_dim_192,Dimension 192,-0.09944439679384232
token_2_dim_193,Dimension 193,0.07506123185157776
token_2_dim_194,Dimension 194,0.07106810808181763
token_2_dim_195,Dimension 195,0.027567535638809204
token_2_dim_196,Dimension 196,0.0807977020740509
token_2_dim_197,Dimension 197,0.06983280926942825
token_2_dim_198,Dimension 198,0.3794870674610138
token_2_dim_199,Dimension 199,-0.12060730159282684
token_2_dim_200,Dimension 200,0.029948778450489044
token_2_dim_201,Dimension 201,0.021517522633075714
token_2_dim_202,Dimension 202,0.11776847392320633
token_2_dim_203,Dimension 203,0.002459704875946045
token_2_dim_204,Dimension 204,-0.13164839148521423
token_2_dim_205,Dimension 205,-0.15764538943767548
token_2_dim_206,Dimension 206,0.02522193267941475
token_2_dim_207,Dimension 207,-0.05354800075292587
token_2_dim_208,Dimension 208,0.005965854972600937
token_2_dim_209,Dimension 209,0.5830983519554138
token_2_dim_210,Dimension 210,-0.06401287764310837
token_2_dim_211,Dimension 211,0.059407543390989304
token_2_dim_212,Dimension 212,0.11358743906021118
token_2_dim_213,Dimension 213,0.30846914649009705
token_2_dim_214,Dimension 214,-0.5811833143234253
token_2_dim_215,Dimension 215,-0.04080354794859886
token_2_dim_216,Dimension 216,-0.07188542187213898
token_2_dim_217,Dimension 217,-0.5064619779586792
token_2_dim_218,Dimension 218,0.24510841071605682
token_2_dim_219,Dimension 219,0.04995070397853851
token_2_dim_220,Dimension 220,0.14645887911319733
token_2_dim_221,Dimension 221,-0.1492720991373062
token_2_dim_222,Dimension 222,0.03352643549442291
token_2_dim_223,Dimension 223,-0.1234736368060112
token_2_dim_224,Dimension 224,-0.388899564743042
token_2_dim_225,Dimension 225,-0.05845124274492264
token_2_dim_226,Dimension 226,-0.48143959045410156
token_2_dim_227,Dimension 227,-0.0322599895298481
token_2_dim_228,Dimension 228,0.14907068014144897
token_2_dim_229,Dimension 229,0.3609873056411743
token_2_dim_230,Dimension 230,-0.14476299285888672
token_2_dim_231,Dimension 231,-0.3706603944301605
token_2_dim_232,Dimension 232,0.028435885906219482
token_2_dim_233,Dimension 233,0.11603643745183945
token_2_dim_234,Dimension 234,0.5202208161354065
token_2_dim_235,Dimension 235,-0.10991270840167999
token_2_dim_236,Dimension 236,-0.05301082134246826
token_2_dim_237,Dimension 237,-0.17920780181884766
token_2_dim_238,Dimension 238,-0.011642349883913994
token_2_dim_239,Dimension 239,0.03141117841005325
token_2_dim_240,Dimension 240,0.06997701525688171
token_2_dim_241,Dimension 241,0.08242348581552505
token_2_dim_242,Dimension 242,-0.35185369849205017
token_2_dim_243,Dimension 243,0.5548831820487976
token_2_dim_244,Dimension 244,0.09407555311918259
token_2_dim_245,Dimension 245,-0.010895355604588985
token_2_dim_246,Dimension 246,-0.04944311082363129
token_2_dim_247,Dimension 247,0.170237198472023
token_2_dim_248,Dimension 248,-0.11138410121202469
token_2_dim_249,Dimension 249,-0.0236855186522007
token_2_dim_250,Dimension 250,-0.08457012474536896
token_2_dim_251,Dimension 251,0.08567599207162857
token_2_dim_252,Dimension 252,-0.30079710483551025
token_2_dim_253,Dimension 253,0.34275761246681213
token_2_dim_254,Dimension 254,0.11916153132915497
token_2_dim_255,Dimension 255,0.2063814252614975
token_3,Token: שִׁית → שִׁ֖י,Contribution to sum
token_3_dim_0,Dimension 0,0.005590386688709259
token_3_dim_1,Dimension 1,-0.22707867622375488
token_3_dim_2,Dimension 2,0.061086028814315796
token_3_dim_3,Dimension 3,0.18086327612400055
token_3_dim_4,Dimension 4,0.07204136252403259
token_3_dim_5,Dimension 5,-0.03731251507997513
token_3_dim_6,Dimension 6,0.052869752049446106
token_3_dim_7,Dimension 7,0.010914087295532227
token_3_dim_8,Dimension 8,0.13690628111362457
token_3_dim_9,Dimension 9,-0.30632174015045166
token_3_dim_10,Dimension 10,0.2898900806903839
token_3_dim_11,Dimension 11,0.20325836539268494
token_3_dim_12,Dimension 12,0.21370626986026764
token_3_dim_13,Dimension 13,-0.06506149470806122
token_3_dim_14,Dimension 14,-0.0015174970030784607
token_3_dim_15,Dimension 15,0.036038078367710114
token_3_dim_16,Dimension 16,-0.07758498936891556
token_3_dim_17,Dimension 17,-0.1003115177154541
token_3_dim_18,Dimension 18,-0.0029343143105506897
token_3_dim_19,Dimension 19,-0.0031018699519336224
token_3_dim_20,Dimension 20,5.435198545455933e-06
token_3_dim_21,Dimension 21,-0.0479903519153595
token_3_dim_22,Dimension 22,-0.1572141796350479
token_3_dim_23,Dimension 23,-0.12323952466249466
token_3_dim_24,Dimension 24,-0.1487281173467636
token_3_dim_25,Dimension 25,0.004165902733802795
token_3_dim_26,Dimension 26,0.04318709671497345
token_3_dim_27,Dimension 27,0.04883376508951187
token_3_dim_28,Dimension 28,0.2139311283826828
token_3_dim_29,Dimension 29,-0.04971712455153465
token_3_dim_30,Dimension 30,0.16016438603401184
token_3_dim_31,Dimension 31,-0.07989764213562012
token_3_dim_32,Dimension 32,-0.10722219944000244
token_3_dim_33,Dimension 33,0.08130012452602386
token_3_dim_34,Dimension 34,-0.10202629864215851
token_3_dim_35,Dimension 35,-0.11287473887205124
token_3_dim_36,Dimension 36,-0.05578931048512459
token_3_dim_37,Dimension 37,-0.07279445976018906
token_3_dim_38,Dimension 38,-0.050100840628147125
token_3_dim_39,Dimension 39,0.10151851922273636
token_3_dim_40,Dimension 40,0.015700213611125946
token_3_dim_41,Dimension 41,0.33776870369911194
token_3_dim_42,Dimension 42,0.02985386922955513
token_3_dim_43,Dimension 43,-0.019174709916114807
token_3_dim_44,Dimension 44,-0.024762094020843506
token_3_dim_45,Dimension 45,0.29975610971450806
token_3_dim_46,Dimension 46,0.013727881014347076
token_3_dim_47,Dimension 47,0.10873697698116302
token_3_dim_48,Dimension 48,-0.006325710564851761
token_3_dim_49,Dimension 49,0.09816494584083557
token_3_dim_50,Dimension 50,0.14746946096420288
token_3_dim_51,Dimension 51,0.3474787771701813
token_3_dim_52,Dimension 52,0.20639997720718384
token_3_dim_53,Dimension 53,-0.27598315477371216
token_3_dim_54,Dimension 54,-0.021076751872897148
token_3_dim_55,Dimension 55,0.15881256759166718
token_3_dim_56,Dimension 56,0.31127139925956726
token_3_dim_57,Dimension 57,0.12334448099136353
token_3_dim_58,Dimension 58,-0.07733385264873505
token_3_dim_59,Dimension 59,-0.05460096523165703
token_3_dim_60,Dimension 60,0.056763097643852234
token_3_dim_61,Dimension 61,-0.1761540323495865
token_3_dim_62,Dimension 62,0.06491967290639877
token_3_dim_63,Dimension 63,-0.009629476815462112
token_3_dim_64,Dimension 64,0.05097159743309021
token_3_dim_65,Dimension 65,0.11980247497558594
token_3_dim_66,Dimension 66,-0.009493779391050339
token_3_dim_67,Dimension 67,0.030720537528395653
token_3_dim_68,Dimension 68,-0.07004532217979431
token_3_dim_69,Dimension 69,-0.15424253046512604
token_3_dim_70,Dimension 70,-0.08600035309791565
token_3_dim_71,Dimension 71,0.13399723172187805
token_3_dim_72,Dimension 72,-0.11719871312379837
token_3_dim_73,Dimension 73,-0.0004354957491159439
token_3_dim_74,Dimension 74,0.006054624915122986
token_3_dim_75,Dimension 75,0.37240710854530334
token_3_dim_76,Dimension 76,-0.27620306611061096
token_3_dim_77,Dimension 77,-0.040923502296209335
token_3_dim_78,Dimension 78,-0.014980154111981392
token_3_dim_79,Dimension 79,0.047415606677532196
token_3_dim_80,Dimension 80,-0.08953620493412018
token_3_dim_81,Dimension 81,0.10760892927646637
token_3_dim_82,Dimension 82,-0.12658573687076569
token_3_dim_83,Dimension 83,-0.05030002444982529
token_3_dim_84,Dimension 84,-0.028860218822956085
token_3_dim_85,Dimension 85,-0.22689124941825867
token_3_dim_86,Dimension 86,-0.10968835651874542
token_3_dim_87,Dimension 87,0.008363348431885242
token_3_dim_88,Dimension 88,-0.08985953032970428
token_3_dim_89,Dimension 89,-0.006988893263041973
token_3_dim_90,Dimension 90,0.15545831620693207
token_3_dim_91,Dimension 91,-0.0684208869934082
token_3_dim_92,Dimension 92,0.07951124012470245
token_3_dim_93,Dimension 93,-0.04582459479570389
token_3_dim_94,Dimension 94,0.008088409900665283
token_3_dim_95,Dimension 95,0.03185141086578369
token_3_dim_96,Dimension 96,-0.05149560421705246
token_3_dim_97,Dimension 97,-0.18854385614395142
token_3_dim_98,Dimension 98,-0.19284194707870483
token_3_dim_99,Dimension 99,-0.16776476800441742
token_3_dim_100,Dimension 100,0.10764099657535553
token_3_dim_101,Dimension 101,-0.07961825281381607
token_3_dim_102,Dimension 102,0.16022256016731262
token_3_dim_103,Dimension 103,-0.01162942498922348
token_3_dim_104,Dimension 104,0.0006511583924293518
token_3_dim_105,Dimension 105,-0.11269393563270569
token_3_dim_106,Dimension 106,0.03171277791261673
token_3_dim_107,Dimension 107,0.07003134489059448
token_3_dim_108,Dimension 108,-0.10550358891487122
token_3_dim_109,Dimension 109,-0.0006544133648276329
token_3_dim_110,Dimension 110,0.20364166796207428
token_3_dim_111,Dimension 111,-0.11792479455471039
token_3_dim_112,Dimension 112,-0.056785888969898224
token_3_dim_113,Dimension 113,0.08880584686994553
token_3_dim_114,Dimension 114,-0.03866425156593323
token_3_dim_115,Dimension 115,0.23324620723724365
token_3_dim_116,Dimension 116,-0.054882995784282684
token_3_dim_117,Dimension 117,0.16321459412574768
